regime,seed,task,scenario,rms_path_error,late_path_error,late_heading_error,post_event_path_integral
sensor_comm,9103,s_lr,L4 slip only,0.8200898388617978,1.031697483420984,0.04020406175694573,7.9914834972338555
sensor_comm,9103,s_lr,L4 slip + CC dropout,0.87848641830335,1.1651856171247967,0.1786072147686248,6.798909860979922
sensor_comm,9103,s_rl,CC dropout only,0.3308807844867456,0.31893894021571756,0.0778876991871145,2.0294582810231354
sensor_comm,9103,s_rl,CC intermittent only,0.3303244460657415,0.33004862877979385,0.0895760509428453,2.034308318302885
sensor_comm,9103,s_rl,L4 loss only,1.0591689334483896,1.6499509375321213,0.3339085816669649,8.948008068982224
sensor_comm,9103,s_rl,L4 loss + CC dropout,1.062948613086629,1.6542731603962537,0.43233952833533806,8.149208179024015
sensor_comm,9103,s_rl,L4 slip only,0.5582898759140127,0.7859863402299538,0.16475267548975503,5.06254155731418
sensor_comm,9103,s_rl,L4 slip + CC dropout,0.5525167695606071,0.7753164368878618,0.17985473313327893,4.02291953279046
sensor_comm,9103,sine,CC dropout only,0.5557049213393445,0.6752463812923262,0.04711793017525813,3.632446859027786
sensor_comm,9103,sine,CC intermittent only,0.6485503017695339,0.8618638837532275,0.05037187665508332,4.516135618219761
sensor_comm,9103,sine,L4 loss only,1.2667648078595852,1.9391095538049463,0.16751482352474265,11.16157655079975
sensor_comm,9103,sine,L4 loss + CC dropout,1.310395589997853,2.0141711779948515,0.3976794380053453,10.082433493315206
sensor_comm,9103,sine,L4 slip only,0.7862398337751989,1.0841146868160014,0.02925688816734698,7.522859502837306
sensor_comm,9103,sine,L4 slip + CC dropout,0.8225492847896915,1.1584471650068928,0.147890565259386,6.042286208003495
sensor_comm,9103,chirp,CC dropout only,0.6866347355930028,0.8592228359446221,0.06758492250003052,4.835347061443804
sensor_comm,9103,chirp,CC intermittent only,0.7750890963204338,1.0283382449274652,0.055220611194572576,5.657185010118963
sensor_comm,9103,chirp,L4 loss only,1.3771295499518865,2.0740618490975042,0.12946052900917632,12.403916731472293
sensor_comm,9103,chirp,L4 loss + CC dropout,1.4413315028909324,2.1861872669128504,0.42232661531584803,11.183097113401343
sensor_comm,9103,chirp,L4 slip only,0.900410975409339,1.2182554061850355,0.034911850654702994,8.793368720501908
sensor_comm,9103,chirp,L4 slip + CC dropout,0.9574128533936338,1.335023628148315,0.16880586109150914,7.1980638706991975
sensor_comm,9104,straight,CC dropout only,0.22836420187973888,0.25847480901034164,0.014068330461164652,1.4969974581938466
sensor_comm,9104,straight,CC intermittent only,0.22687421105246192,0.25537492526437416,0.00964963135617186,1.482437604782884
sensor_comm,9104,straight,L4 loss only,0.8793663279310474,1.3876435156350577,0.39914471441544286,7.142076952233478
sensor_comm,9104,straight,L4 loss + CC dropout,1.063431473373367,1.661782709530487,0.7032063955343772,7.639577096749065
sensor_comm,9104,straight,L4 slip only,0.34804269726999554,0.48836734404456605,0.0662980746798902,3.2206001620645015
sensor_comm,9104,straight,L4 slip + CC dropout,0.40036973141195176,0.5807802141972862,0.18349573189622767,2.9347151731926715
sensor_comm,9104,s_lr,CC dropout only,0.536322257437357,0.4443120961992634,0.10995323701114539,3.5241276979180265
sensor_comm,9104,s_lr,CC intermittent only,0.5268209819318415,0.38380719586689077,0.09692894270791398,3.3100932794423246
sensor_comm,9104,s_lr,L4 loss only,1.0332098711907176,1.456692217219725,0.2682639814882945,9.660822376857492
sensor_comm,9104,s_lr,L4 loss + CC dropout,1.310604572312859,1.9536499483949115,0.6513558752793809,10.206209738239998
sensor_comm,9104,s_lr,L4 slip only,0.5668438683502043,0.3905169511532038,0.049423141179707364,5.115888067752837
sensor_comm,9104,s_lr,L4 slip + CC dropout,0.5946149984523371,0.513497513160052,0.09453134654337582,4.015704985568336
sensor_comm,9104,s_rl,CC dropout only,0.438849413983424,0.29239769694492024,0.05997855772915796,2.786346976206965
sensor_comm,9104,s_rl,CC intermittent only,0.4691294592606208,0.3664955037631861,0.09348900563910079,3.1512758151486855
sensor_comm,9104,s_rl,L4 loss only,0.6835281154503787,0.9085978913184075,0.5407905154061504,5.265079546441161
sensor_comm,9104,s_rl,L4 loss + CC dropout,0.6772797945574389,0.8838476789882295,0.6200741744080981,4.521635972444212
sensor_comm,9104,s_rl,L4 slip only,0.4465942428502245,0.44938354922757584,0.2937249674696442,3.8741611155353355
sensor_comm,9104,s_rl,L4 slip + CC dropout,0.38777347432397996,0.31150776574852296,0.21721571986431107,2.5663874446931727
sensor_comm,9104,sine,CC dropout only,0.4902879374210256,0.5736088317019268,0.10992005632021815,2.9492272120679672
sensor_comm,9104,sine,CC intermittent only,0.4520316132953169,0.4753374088845025,0.06635948235186735,2.436178562292659
sensor_comm,9104,sine,L4 loss only,0.8917568458491482,1.3395579121015304,0.3047800543902337,7.495029238376238
sensor_comm,9104,sine,L4 loss + CC dropout,1.0486367266811365,1.5912302600422639,0.5898319338638475,7.3434873046967715
sensor_comm,9104,sine,L4 slip only,0.5035098121934414,0.578474082654054,0.02921949204699026,4.4862589334457175
sensor_comm,9104,sine,L4 slip + CC dropout,0.5140438991723904,0.6081845520359661,0.083134431371701,3.060056076096757
sensor_comm,9104,chirp,CC dropout only,0.6070629312296876,0.6808124736108591,0.10699831679214707,3.910325447837157
sensor_comm,9104,chirp,CC intermittent only,0.5969081578184525,0.6385512798237796,0.07451634334449928,3.7624522499273043
sensor_comm,9104,chirp,L4 loss only,1.0823625173396472,1.572800520178621,0.2569774421826099,9.834998811562011
sensor_comm,9104,chirp,L4 loss + CC dropout,1.289549321515125,1.927722802810844,0.6285792196915513,9.516345389285418
sensor_comm,9104,chirp,L4 slip only,0.6580985163417868,0.7515131500282347,0.04405956528577113,6.47760843318359
sensor_comm,9104,chirp,L4 slip + CC dropout,0.6806177450876011,0.8068579766196429,0.09485236633348856,4.578548381803907
sensor_comm,9105,straight,CC dropout only,0.23326978511112806,0.13026281565932346,0.08094404666130099,0.7890345273062006
sensor_comm,9105,straight,CC intermittent only,0.22887280750253838,0.09562412143268581,0.07190101734676038,0.6746975740179952
sensor_comm,9105,straight,L4 loss only,1.3247121547878422,2.09359562395034,0.7687994454454061,9.691281941970031
sensor_comm,9105,straight,L4 loss + CC dropout,1.4917149148648572,2.3351987563692815,1.0628558484160395,10.274526457571804
sensor_comm,9105,straight,L4 slip only,0.38576211076392697,0.5201717323018945,0.09319588708153756,3.2381158208546745
sensor_comm,9105,straight,L4 slip + CC dropout,0.429131615331773,0.5990961171990692,0.1737563096144688,2.9020330020746075
sensor_comm,9105,s_lr,CC dropout only,0.6146943989830452,0.8187412443735671,0.043494968582388535,4.848441776208584
sensor_comm,9105,s_lr,CC intermittent only,0.6100016618464509,0.8045538566248454,0.01558288833603443,4.80317405005964
sensor_comm,9105,s_lr,L4 loss only,1.184619069606284,1.6097258170872322,1.1702063294104854,8.031768488910753
sensor_comm,9105,s_lr,L4 loss + CC dropout,1.1608136886168097,1.5615336855712636,1.2474664658630368,7.3047296704789435
sensor_comm,9105,s_lr,L4 slip only,0.4289434075419938,0.37236472611087945,0.31822787076158815,3.5690600860881987
sensor_comm,9105,s_lr,L4 slip + CC dropout,0.4295001102077043,0.38042070048615145,0.22566225008021937,2.9039486186642103
sensor_comm,9105,s_rl,CC dropout only,0.5875930325007964,0.6093600403534737,0.08107059837769358,4.151926816250515
sensor_comm,9105,s_rl,CC intermittent only,0.6288305005122954,0.6829774227983807,0.10017659875465013,4.546234679596275
sensor_comm,9105,s_rl,L4 loss only,1.6437681132216344,2.5855591348258984,0.43713022011138636,14.149370741271818
sensor_comm,9105,s_rl,L4 loss + CC dropout,1.9387091700034254,3.0747846969169346,0.8793101685211852,15.050554490257767
sensor_comm,9105,s_rl,L4 slip only,0.879500784887961,1.1766158609856252,0.08717015262103266,8.364308094724615
sensor_comm,9105,s_rl,L4 slip + CC dropout,1.0344968121238471,1.500863623302863,0.17457898811831116,8.279207437116927
sensor_comm,9105,sine,CC dropout only,0.43204052065125687,0.552790129031173,0.07155963096962256,2.7948952277536896
sensor_comm,9105,sine,CC intermittent only,0.5223029400594021,0.7291791667934431,0.07749439611867563,3.6382845286111563
sensor_comm,9105,sine,L4 loss only,1.2879282836280836,2.0174278139342987,0.8202051870688063,9.513951047505362
sensor_comm,9105,sine,L4 loss + CC dropout,1.4336146795021218,2.2274937434138047,1.0942834008475613,9.659147787928447
sensor_comm,9105,sine,L4 slip only,0.33357704941265426,0.35033742605557194,0.1755662318849736,2.6980304554849037
sensor_comm,9105,sine,L4 slip + CC dropout,0.3466380475905753,0.3746123731302201,0.21467548385446938,1.7678773301133965
sensor_comm,9105,chirp,CC dropout only,0.6708666157507028,0.9418925301222462,0.09338859160608307,5.046661453115984
sensor_comm,9105,chirp,CC intermittent only,0.7545337115311591,1.0894442704767464,0.08059833467401797,5.7801566154853665
sensor_comm,9105,chirp,L4 loss only,1.2751569386274946,1.9210241482107904,0.9521470246980271,9.160792626016574
sensor_comm,9105,chirp,L4 loss + CC dropout,1.3554640563622615,2.02687683737143,1.1542398254980888,8.579491674063409
sensor_comm,9105,chirp,L4 slip only,0.35374185844103234,0.23831419405113521,0.2401563441859146,3.0433454895000285
sensor_comm,9105,chirp,L4 slip + CC dropout,0.35482743375170184,0.24707427828267886,0.194530553462489,1.8221011698812015
sensor_comm,9106,straight,CC dropout only,0.3076767814113507,0.2582568259616197,0.04322043887264491,1.5705328768299542
sensor_comm,9106,straight,CC intermittent only,0.31448387746032275,0.2797904965698457,0.03678275273492561,1.6684452802404874
sensor_comm,9106,straight,L4 loss only,0.3624731411114879,0.4036646929205873,0.1794035217232172,2.5754184916558667
sensor_comm,9106,straight,L4 loss + CC dropout,0.39095762583762284,0.45493419137442104,0.25466529117960923,2.1876748744583034
sensor_comm,9106,straight,L4 slip only,0.27547845538541904,0.13799427081820076,0.014150856031358216,1.8993052249087743
sensor_comm,9106,straight,L4 slip + CC dropout,0.2761726735759907,0.14449945612184478,0.002056567627444454,1.0565458837489903
sensor_comm,9106,s_lr,CC dropout only,0.7040745656097166,0.9384949040416807,0.04888751225319401,5.442209585160184
sensor_comm,9106,s_lr,CC intermittent only,0.7328331785596167,0.9808009783346098,0.04971359154172629,5.697806400539678
sensor_comm,9106,s_lr,L4 loss only,0.5257271364116212,0.5462970358893646,0.35548690763609514,4.205151296966617
sensor_comm,9106,s_lr,L4 loss + CC dropout,0.47176746201938535,0.4397771833948313,0.31980328666695584,2.909000402350584
sensor_comm,9106,s_lr,L4 slip only,0.5230952368506713,0.4919159685794301,0.15519445291053677,4.670145078976398
sensor_comm,9106,s_lr,L4 slip + CC dropout,0.5982394609333339,0.7295259632000628,0.033267754943468696,4.461216650754927
sensor_comm,9106,s_rl,CC dropout only,0.5069683397823688,0.5754359282081746,0.05659042007520785,3.62656998712895
sensor_comm,9106,s_rl,CC intermittent only,0.5020828602201527,0.5532377353546991,0.0811303493293494,3.5535058922639844
sensor_comm,9106,s_rl,L4 loss only,0.4338363299459751,0.374971061198503,0.02500881822961023,3.546911700267357
sensor_comm,9106,s_rl,L4 loss + CC dropout,0.520812363484009,0.6232608889031381,0.16861576387768137,3.779533724896323
sensor_comm,9106,s_rl,L4 slip only,0.4549509324535518,0.40302024665085207,0.12863896655899396,3.9687939738938853
sensor_comm,9106,s_rl,L4 slip + CC dropout,0.5242428129051917,0.620960751114217,0.032056858857706275,3.821333173728405
sensor_comm,9106,sine,CC dropout only,0.5447967412566593,0.668747647418434,0.06910697117938931,3.62050993265322
sensor_comm,9106,sine,CC intermittent only,0.6651459869230529,0.8974466232659175,0.0715890143880131,4.754668728014907
sensor_comm,9106,sine,L4 loss only,0.4117785247598915,0.29269139186743337,0.3054318759124479,3.0452881036502464
sensor_comm,9106,sine,L4 loss + CC dropout,0.40736575305191325,0.2904805622797021,0.23748459433508434,1.9652679907941633
sensor_comm,9106,sine,L4 slip only,0.4386342495199262,0.40379837894223874,0.07039864884028274,3.8972413000726878
sensor_comm,9106,sine,L4 slip + CC dropout,0.4748312228480229,0.5187856262031924,0.02940547847349186,2.917035286478158
sensor_comm,9106,chirp,CC dropout only,0.7855230818620234,1.070216001120071,0.10009649499563633,5.854323088047371
sensor_comm,9106,chirp,CC intermittent only,0.8951497436640656,1.260432431478045,0.07394458667653012,6.831052966758455
sensor_comm,9106,chirp,L4 loss only,0.4693067883754324,0.30554901481878227,0.3507257881171923,3.657974537290163
sensor_comm,9106,chirp,L4 loss + CC dropout,0.46199808713374757,0.27731784701034246,0.2521873185283988,2.274038250741431
sensor_comm,9106,chirp,L4 slip only,0.5855652946905788,0.6390599360726457,0.11604241544746641,5.593248299184435
sensor_comm,9106,chirp,L4 slip + CC dropout,0.6712202447987523,0.8576291333686472,0.041528117725183444,4.836838514564466
